im x,im y,roadway x,roadway y
16.78307326217094,955.0995941538232,850,12
389.93012397812026,960.5784181811156,880,12
524.9367289415164,962.560686109262,890,12
895.1213792271902,967.9960139582388,920,12
1026.9915842315074,969.9322309168758,930,12
1405.108268261616,975.4840228166362,960,12
1540.1464326663843,977.4667541241,970,12
1919.442970518393,983.0358695199344,1000,12
45.90320820719092,807.4906342601012,850,24
407.872469443163,812.0556696093726,880,24
530.9753431657842,813.6082019106562,890,24
886.0052127009395,818.085719971005,920,24
1008.3264018603179,819.6283939278233,930,24
1371.269699070864,824.2057134932742,960,24
1492.544373066857,825.7351891506067,970,24
1854.1262965074245,830.2953395250543,1000,24
71.09410929788024,679.7988252831589,850,36
423.3355073407968,684.0560781234043,880,36
536.172168555834,685.4198422894294,890,36
878.189065403625,689.5535199707217,920,36
992.3446488397851,690.9332248677431,930,36
1342.4051318316383,695.1641187767356,960,36
1451.9964420540932,696.4886590474221,970,36
1798.6982391637505,700.6789592752319,1000,36
93.51785733336652,566.1336197239697,850,48
437.0374233516657,570.634662255656,880,48
540.7705196542717,571.9938485279648,890,48
871.3035309878472,576.3247318001552,920,48
978.2862970879983,577.7264976033542,930,48
1317.129295975322,582.1662643602637,960,48
1416.5392330870516,583.4688054649771,970,48
1750.4464043607463,587.8438994282069,1000,48
im space-> roadway marking coordinate system Homography Matrix
0.11193135839856386,0.4648966424014068,822.8905135852251
0.0014936733370100813,-0.11276736274121257,125.3454892185886
-6.146781648313072e-06,0.0005152294804040118,1.0
