im x,im y,roadway x,roadway y
323.26713231162694,115.92489295332571,729.8765846747013,71.1259932100693
365.6136264614044,137.45492338973204,739.8765846747013,71.1259932100693
507.0513586519025,209.3654496341747,769.8765846747013,71.1259932100693
547.77420519277,230.06997649254717,779.8765846747013,71.1259932100693
712.8822186273023,314.0150733869201,809.8765846747013,71.1259932100693
778.6959705800941,347.47645221242436,819.8765846747013,71.1259932100693
981.4190673196848,450.54601040367476,849.8765846747013,71.1259932100693
1042.29912340745,481.4989732606152,859.8765846747013,71.1259932100693
1277.8469993313274,601.2574807756603,889.8765846747013,71.1259932100693
1365.3216909107634,645.731830067936,899.8765846747013,71.1259932100693
1700.3942283417164,816.0911968617094,929.8765846747013,71.1259932100693
1810.1614788732395,871.8996478873239,939.8765846747013,71.1259932100693
389.2298477955869,80.05043365503167,729.8765846747013,83.1259932100693
433.18226728551224,100.90139638652616,739.8765846747013,83.1259932100693
571.055381727159,166.30819774718398,769.8765846747013,83.1259932100693
616.747597057661,187.98451704956278,779.8765846747013,83.1259932100693
778.8118264739417,264.8675475376071,809.8765846747013,83.1259932100693
843.379703298882,295.49845270625553,819.8765846747013,83.1259932100693
1038.9141282465926,388.2596943995248,849.8765846747013,83.1259932100693
1105.254476245312,419.73145726875066,859.8765846747013,83.1259932100693
1338.816453785065,530.5329136093245,889.8765846747013,83.1259932100693
1426.895152679906,572.3173179585735,899.8765846747013,83.1259932100693
1740.2427378245116,720.9689484189078,929.8765846747013,83.1259932100693
1850.8564993742007,773.4439531269342,939.8765846747013,83.1259932100693
449.8775510204082,47.06659505907626,729.8765846747013,95.1259932100693
495.2543720894218,67.32140526309968,739.8765846747013,95.1259932100693
629.2733934428004,127.1433535021161,769.8765846747013,95.1259932100693
679.6248957954813,149.61870765021482,779.8765846747013,95.1259932100693
838.3633055868931,220.47462674431605,809.8765846747013,95.1259932100693
901.6102032075382,248.70608670822824,819.8765846747013,95.1259932100693
1090.0779225492686,332.8322505716256,849.8765846747013,95.1259932100693
1161.3839312446064,364.6610485901974,859.8765846747013,95.1259932100693
1392.7713465717745,467.9452379767415,889.8765846747013,95.1259932100693
1481.2928648496504,507.45850729464746,899.8765846747013,95.1259932100693
1774.8022587300143,638.4720275477079,929.8765846747013,95.1259932100693
1886.1089054707713,688.1558738610372,939.8765846747013,95.1259932100693
508.5034945705824,15.182309970384996,729.8765846747013,107.1259932100693
555.1015851477209,34.94504410041325,739.8765846747013,107.1259932100693
684.6519399535326,89.88869494035079,769.8765846747013,107.1259932100693
739.4365925643833,113.12343504546104,779.8765846747013,107.1259932100693
894.2775551215327,178.79309527303928,809.8765846747013,107.1259932100693
956.0242529233434,204.98051104374187,819.8765846747013,107.1259932100693
1137.1763218113936,281.80898470432373,849.8765846747013,107.1259932100693
1213.037199188736,313.98237060727797,859.8765846747013,107.1259932100693
1441.8435259384225,411.0215099114298,889.8765846747013,107.1259932100693
1530.603203677144,448.66541100032833,899.8765846747013,107.1259932100693
1805.4792086798554,565.2431792803453,929.8765846747013,107.1259932100693
1917.3091473813427,612.6714176257836,939.8765846747013,107.1259932100693
556.9722325968914,-11.177880886028673,729.8765846747013,119.1259932100693
604.9517987936234,7.976895734597156,739.8765846747013,119.1259932100693
731.3827111984283,58.45163064833006,769.8765846747013,119.1259932100693
790.4140139776721,82.01856774243741,779.8765846747013,119.1259932100693
942.5960382681221,142.7738623819453,809.8765846747013,119.1259932100693
1003.2854506058903,167.00276290598094,819.8765846747013,119.1259932100693
1178.559616302791,236.97708233864316,849.8765846747013,119.1259932100693
1258.8519753855248,269.0320241500512,859.8765846747013,119.1259932100693
1486.0539817749604,359.73738114104594,889.8765846747013,119.1259932100693
1575.3038983335512,395.36842890999685,899.8765846747013,119.1259932100693
1833.4667477225387,498.4342151139401,929.8765846747013,119.1259932100693
1945.963615313914,543.3460919824661,939.8765846747013,119.1259932100693
im space-> roadway marking coordinate system Homography Matrix
0.17175562257060878,0.9921964826778539,653.6146968813202
0.10283637853967696,-0.12587434789337093,61.29651120817974
4.2171102874526e-05,0.000997826872619469,1.0
