im x,im y,roadway x,roadway y
1014.0637648918126,1140.362532275031,480,0
1067.99160513806,1033.3957722261555,490,0
1185.1319158048896,801.0460351342576,520,0
1219.4867005411777,732.9027533221696,530,0
1300.8491208650858,571.5190514709012,560,0
1325.0549000555247,523.5064894503054,570,0
1380.101334615629,414.32097914152735,600,0
1401.9990465998637,370.88650646950094,610,0
1445.3593411654044,284.8806474686211,640,0
1460.0428657012415,255.75563451566921,650,0
1493.606042758702,189.1825195830143,680,0
1505.9938025462407,164.6111938505885,690,0
1532.6406429698575,111.75674663671133,720,0
1542.9609757458263,91.28619646020168,730,0
1565.1525606546531,47.26882199818791,760,0
1572.5044284672294,32.68627100730883,770,0
882.4598959348618,1078.553074719969,480,12
940.4160674285791,982.477465508775,490,12
1073.3858661202248,762.0496131035388,520,12
1111.34241042126,699.1279600114445,530,12
1204.6156942798818,544.5061597978615,560,12
1231.2332703345933,500.3814398712026,570,12
1297.35594478119,390.76798428228625,600,12
1320.3198162480257,352.7001153364745,610,12
1370.2250753039436,269.9707347879421,640,12
1386.7121860620998,242.63957799484712,650,12
1426.4915945488908,176.69611061374715,680,12
1439.927292992076,154.4233676109276,690,12
1472.1907017528001,100.93938873471159,720,12
1483.2691004145533,82.57440924969157,730,12
1509.6196485210503,38.89234921825898,760,12
1517.5322050001769,25.775477200022237,770,12
759.3263055768342,1020.7217929563109,480,24
819.7145510716726,934.3027374891325,490,24
966.2163216606164,724.6502706088368,520,24
1006.8542700010377,666.4950272675914,530,24
1110.549248816629,518.1015435274747,560,24
1138.8444108506656,477.60953788572743,570,24
1215.7580940691712,367.54162977249814,600,24
1238.8109554994103,334.55165806041555,610,24
1294.4471310296326,254.9330882587987,640,24
1312.3338674021945,229.33613888494534,650,24
1358.0196561615617,163.95714533238356,680,24
1372.0011798734893,143.94878007394925,690,24
1409.850779841406,89.7838237610937,720,24
1421.2169693576955,73.51815228463663,730,24
1451.5352070726171,30.131008888048413,760,24
1459.6624719299884,18.500425042627107,770,24
644.021129914658,966.5672273082326,480,36
706.0412573184921,888.9331334034332,490,36
865.3917323636988,689.4651500037542,520,36
908.3250208523965,635.7231296355833,530,36
1022.1201522849444,493.2793409922651,560,36
1051.781625643961,456.1504006868918,570,36
1139.8339979504863,345.93027657017586,600,36
1162.498247203281,317.56015660385555,610,36
1223.7390939623674,240.90153226490557,640,36
1242.899770420895,216.91703210780236,650,36
1294.6297657152597,152.16367734237392,680,36
1308.958746516805,134.22728334137648,690,36
1352.6420183849818,79.54646644783887,720,36
1364.1155269152216,65.18442825249181,730,36
1398.5086680130032,22.132592381849644,760,36
1406.726682308137,11.845640061594361,770,36
539.0969539843971,917.2882323207618,480,48
601.7846502276911,847.3219437312276,490,48
772.3202522554966,656.9856598780179,520,48
816.9418936303562,607.1830538665376,530,48
939.7198975234842,470.14944491887275,560,48
970.2646425984192,436.0581865559484,570,48
1069.0649624522787,325.7862814470906,600,48
1090.7488493608917,301.58470474051103,610,48
1156.9875439275486,227.65511572103105,640,48
1177.1459155595542,205.15618001878207,650,48
1234.627510321508,141.00046703655963,680,48
1248.9826000631047,124.97862524337594,690,48
1298.3872059311154,69.83771053504171,720,48
1309.6751983584745,57.239083003669236,730,48
1347.960904960679,14.508069463342634,760,48
1356.0539476407534,5.475353417694711,770,48
im space-> roadway marking coordinate system Homography Matrix
0.10933046883984701,0.5964494499548566,636.0559592700322
-0.2117177867118745,-0.10716523440566691,336.5513607242978
1.1719015076946584e-05,0.0017207235953343517,1.0
