826,936,827,1027,2
901,953,896,1044,2
1026,622,1023,691,2
1078,630,1072,695,2
1137,436,1132,488,2
1175,439,1169,493,2
1229,348,1227,392,2
1199,342,1195,386,2
1089,848,1082,931,2
1184,603,1179,666,2
