47,573,1907,572,0
126,960,1769,966,0
162,813,125,960,1
750,814,756,964,1
1106,817,1130,966,1
1593,813,1638,964,1
339,762,359,781,2
441,710,457,724,2
1042,754,1044,766,2
528,963,548,983,2
197,884,256,924,2
229,776,283,825,2
626,888,654,929,2
636,779,665,832,2
923,891,931,939,2
1322,892,1289,937,2
1296,781,1270,835,2
1550,782,1507,832,2
1585,893,1528,944,2
1805,783,1739,834,2
1849,897,1755,948,2
467,890,495,921,2
