20,565,1885,589,0
5,954,1536,974,0
410,813,391,962,1
20,955,51,807,1
1030,970,1007,821,1
1489,826,1536,977,1
107,882,168,920,2
137,776,196,818,2
344,888,386,921,2
624,888,654,931,2
634,780,664,832,2
902,891,906,934,2
1158,901,1138,952,2
1178,610,1166,651,2
1142,787,1125,836,2
1168,530,1152,582,2
1585,616,1554,658,2
1561,537,1530,584,2
1550,790,1500,841,2
1585,901,1529,944,2
1910,906,1834,947,2
1906,613,1846,670,2
1868,539,1819,588,2
