268,89,1760,848,0
767,72,1835,499,0
837,221,892,180,1
1482,508,1531,450,1
1777,639,1805,565,1
720,75,727,136,2
762,51,765,109,2
564,11,578,68,2
617,47,609,-1,2
471,32,463,0,2
492,66,552,35,1
630,128,685,92,1
1658,368,1624,432,2
1400,274,1380,339,2
1178,192,1166,255,2
1502,397,1473,464,2
1006,125,1004,190,2
1863,543,1813,611,2
1230,289,1218,354,2
869,142,869,205,2
1089,335,1136,284,1
