426,1044,1247,129,0
1060,1054,1591,-9,0
818,934,942,983,1
969,724,1074,762,1
1112,518,1206,544,1
1296,252,1372,272,1
1203,686,1194,738,2
952,938,949,1011,2
1091,894,1083,974,2
1218,504,1205,581,2
1303,496,1290,574,2
1361,265,1344,335,2
804,841,810,909,2
822,690,824,759,2
1110,439,1104,507,2
1183,255,1173,316,2
1308,175,1295,236,2
1373,21,1363,73,2
