57,890,913,318,0
348,1031,1030,361,0
335,846,263,821,1
519,702,456,683,1
749,519,699,508,1
824,396,825,435,2
899,341,899,376,2
717,475,719,515,2
536,606,540,658,2
306,764,310,818,2
172,853,187,921,2
624,561,678,574,1
838,402,880,409,1
650,521,652,565,2
425,679,431,730,2
