10,379,1903,390,0
45,71,1884,84,0
111,136,70,207,1
362,138,339,209,1
717,141,701,216,1
1405,145,1431,222,1
1794,129,1757,187,2
1585,124,1557,181,2
1343,125,1323,184,2
988,124,984,180,2
720,118,728,173,2
362,108,386,174,2
36,108,74,164,2
1751,150,1789,225,1
1061,143,1065,219,1
1520,32,1492,101,2
1194,28,1181,111,2
531,22,548,102,2
226,20,264,99,2
