23,897,1887,889,0
29,357,1816,359,0
402,599,395,742,1
887,742,876,598,1
1380,739,1354,597,1
1822,595,1870,738,1
34,603,20,742,1
337,512,384,552,2
396,443,424,474,2
625,519,652,566,2
955,515,962,564,2
1463,520,1436,561,2
1759,437,1711,486,2
