398,1069,1479,34,0
1127,1046,1798,-9,0
1143,612,1242,655,1
1296,430,1389,464,1
1434,260,1519,283,1
1577,90,1648,103,1
1092,740,1087,797,2
1179,630,1171,696,2
759,990,770,1044,2
951,922,950,978,2
865,871,873,934,2
1309,469,1298,530,2
1074,635,1071,705,2
1259,426,1246,496,2
1399,264,1384,334,2
1460,280,1443,343,2
1563,74,1547,125,2
1619,83,1598,142,2
896,675,899,750,2
1144,422,1138,488,2
1432,121,1416,188,2
