10,480,616,1076,0
78,130,1526,1076,0
105,434,193,385,1
412,698,502,627,1
736,981,825,877,1
28,309,57,367,2
102,376,131,432,2
245,497,274,555,2
595,794,615,852,2
805,976,816,1031,2
43,480,84,545,2
526,804,555,870,2
332,770,372,838,2
