714,364,1444,1072,0
881,351,1843,998,0
845,391,885,385,1
990,508,1042,497,1
1172,651,1230,636,1
1537,937,1606,907,1
851,309,851,346,2
794,274,795,302,2
1667,895,1647,958,2
1488,779,1476,829,2
1377,699,1367,759,2
1189,575,1186,635,2
1034,468,1033,522,2
891,371,892,410,2
1798,999,1772,1069,2
1624,791,1604,856,2
1121,475,1119,521,2
