46,672,938,59,0
157,1027,1053,191,0
245,612,329,636,1
486,436,561,456,1
915,120,970,132,1
1008,53,1056,63,1
730,225,736,282,2
863,129,867,186,2
582,286,591,340,2
416,444,434,512,2
170,561,198,624,2
36,714,74,781,2
